subject_id,scenario_id,rep,configuration,engine_mode,diag_component,diag_category,gt_role,gt_category,top1_aligned,category_correct
s4-umami,F6,r10,C2,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r10,C2,llm-grounded,svc-probe,infrastructure,app,infrastructure,0,1
s4-umami,F6,r10,C3,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r10,C3,llm-grounded,svc-probe,configuration,app,infrastructure,0,0
s4-umami,F6,r10,C4,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r10,C4,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r10,C5,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r10,C5,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r2,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F6,r2,C1,llm-grounded,database,database,app,infrastructure,0,0
s4-umami,F6,r2,C2,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r2,C2,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r2,C3,llm-b-grounded,svc-probe pod and PostgreSQL database,infrastructure,app,infrastructure,0,1
s4-umami,F6,r2,C3,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r2,C4,llm-b-grounded,svc-probe deployment,configuration,app,infrastructure,0,0
s4-umami,F6,r2,C4,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r2,C5,llm-b-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r2,C5,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r3,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F6,r3,C1,llm-grounded,database,database,app,infrastructure,0,0
s4-umami,F6,r3,C2,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r3,C2,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r3,C3,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r3,C3,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r3,C4,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r3,C4,llm-grounded,svc-probe,infrastructure,app,infrastructure,0,1
s4-umami,F6,r3,C5,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r3,C5,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r4,C1,llm-b-grounded,PostgreSQL database,infrastructure,app,infrastructure,0,1
s4-umami,F6,r4,C1,llm-grounded,PostgreSQL database,infrastructure,app,infrastructure,0,1
s4-umami,F6,r4,C2,llm-b-grounded,svc-probe pod's readiness probe,application,app,infrastructure,0,0
s4-umami,F6,r4,C2,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r4,C3,llm-b-grounded,svc-probe pod's readiness probe,application,app,infrastructure,0,0
s4-umami,F6,r4,C3,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r4,C4,llm-b-grounded,svc-probe deployment,application,app,infrastructure,0,0
s4-umami,F6,r4,C4,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r4,C5,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r4,C5,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r5,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F6,r5,C1,llm-grounded,database,database,app,infrastructure,0,0
s4-umami,F6,r5,C2,llm-b-grounded,PostgreSQL database and svc-probe pod,infrastructure,app,infrastructure,0,1
s4-umami,F6,r5,C2,llm-grounded,svc-probe,infrastructure,app,infrastructure,0,1
s4-umami,F6,r5,C3,llm-b-grounded,PostgreSQL database and svc-probe pod,infrastructure,app,infrastructure,0,1
s4-umami,F6,r5,C3,llm-grounded,svc-probe,infrastructure,app,infrastructure,0,1
s4-umami,F6,r5,C4,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r5,C4,llm-grounded,svc-probe,infrastructure,app,infrastructure,0,1
s4-umami,F6,r5,C5,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r5,C5,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r6,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F6,r6,C1,llm-grounded,database,database,app,infrastructure,0,0
s4-umami,F6,r6,C2,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F6,r6,C2,llm-grounded,svc-probe,infrastructure,app,infrastructure,0,1
s4-umami,F6,r6,C3,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F6,r6,C3,llm-grounded,service readiness probe,infrastructure,app,infrastructure,0,1
s4-umami,F6,r6,C4,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r6,C4,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r6,C5,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r6,C5,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r7,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F6,r7,C1,llm-grounded,database,database,app,infrastructure,0,0
s4-umami,F6,r7,C2,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r7,C2,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r7,C3,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r7,C3,llm-grounded,svc-probe,infrastructure,app,infrastructure,0,1
s4-umami,F6,r7,C4,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r7,C4,llm-grounded,svc-probe,infrastructure,app,infrastructure,0,1
s4-umami,F6,r7,C5,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r7,C5,llm-grounded,svc-probe,infrastructure,app,infrastructure,0,1
s4-umami,F6,r8,C1,llm-b-grounded,PostgreSQL database pod,infrastructure,app,infrastructure,0,1
s4-umami,F6,r8,C1,llm-grounded,PostgreSQL database,infrastructure,app,infrastructure,0,1
s4-umami,F6,r8,C2,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r8,C2,llm-grounded,svc-probe,infrastructure,app,infrastructure,0,1
s4-umami,F6,r8,C3,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r8,C3,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r8,C4,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r8,C4,llm-grounded,svc-probe,infrastructure,app,infrastructure,0,1
s4-umami,F6,r8,C5,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r8,C5,llm-grounded,svc-probe,infrastructure,app,infrastructure,0,1
s4-umami,F6,r9,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s4-umami,F6,r9,C1,llm-grounded,database,database,app,infrastructure,0,0
s4-umami,F6,r9,C2,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r9,C2,llm-grounded,svc-probe,infrastructure,app,infrastructure,0,1
s4-umami,F6,r9,C3,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r9,C3,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r9,C4,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r9,C4,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F6,r9,C5,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s4-umami,F6,r9,C5,llm-grounded,svc-probe,application,app,infrastructure,0,0
s4-umami,F7,r1,C1,llm-b-grounded,PostgreSQL database,database,service,infrastructure,0,0
s4-umami,F7,r1,C1,llm-grounded,database,database,service,infrastructure,0,0
s4-umami,F7,r1,C2,llm-b-grounded,PostgreSQL database,database,service,infrastructure,0,0
s4-umami,F7,r1,C2,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r1,C3,llm-b-grounded,backend service,configuration,service,infrastructure,0,0
s4-umami,F7,r1,C3,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r1,C4,llm-b-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r1,C4,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r1,C5,llm-b-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r1,C5,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r10,C1,llm-b-grounded,PostgreSQL database,database,service,infrastructure,0,0
s4-umami,F7,r10,C1,llm-grounded,database,database,service,infrastructure,0,0
s4-umami,F7,r10,C2,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,service,infrastructure,0,1
s4-umami,F7,r10,C2,llm-grounded,Kubernetes Node Scheduler,infrastructure,service,infrastructure,0,1
s4-umami,F7,r10,C3,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,service,infrastructure,0,1
s4-umami,F7,r10,C3,llm-grounded,Kubernetes Node Scheduler,infrastructure,service,infrastructure,0,1
s4-umami,F7,r10,C4,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,service,infrastructure,0,1
s4-umami,F7,r10,C4,llm-grounded,Kubernetes cluster,infrastructure,service,infrastructure,0,1
s4-umami,F7,r10,C5,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,service,infrastructure,0,1
s4-umami,F7,r10,C5,llm-grounded,Kubernetes cluster,infrastructure,service,infrastructure,0,1
s4-umami,F7,r2,C1,llm-b-grounded,PostgreSQL database,database,service,infrastructure,0,0
s4-umami,F7,r2,C1,llm-grounded,database,database,service,infrastructure,0,0
s4-umami,F7,r2,C2,llm-b-grounded,PostgreSQL database,database,service,infrastructure,0,0
s4-umami,F7,r2,C2,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r2,C3,llm-b-grounded,PostgreSQL database,database,service,infrastructure,0,0
s4-umami,F7,r2,C3,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r2,C4,llm-b-grounded,svc-backend,configuration,service,infrastructure,1,0
s4-umami,F7,r2,C4,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r2,C5,llm-b-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r2,C5,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r3,C1,llm-b-grounded,PostgreSQL database,database,service,infrastructure,0,0
s4-umami,F7,r3,C1,llm-grounded,database,database,service,infrastructure,0,0
s4-umami,F7,r3,C2,llm-b-grounded,svc-backend,configuration,service,infrastructure,1,0
s4-umami,F7,r3,C2,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r3,C3,llm-b-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r3,C3,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r3,C4,llm-b-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r3,C4,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r3,C5,llm-b-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r3,C5,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r4,C1,llm-b-grounded,PostgreSQL database pod,infrastructure,service,infrastructure,0,1
s4-umami,F7,r4,C1,llm-grounded,PostgreSQL database,infrastructure,service,infrastructure,0,1
s4-umami,F7,r4,C2,llm-b-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r4,C2,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r4,C3,llm-b-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r4,C3,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r4,C4,llm-b-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r4,C4,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r4,C5,llm-b-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r4,C5,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r5,C1,llm-b-grounded,PostgreSQL database,database,service,infrastructure,0,0
s4-umami,F7,r5,C1,llm-grounded,database,database,service,infrastructure,0,0
s4-umami,F7,r5,C2,llm-b-grounded,PostgreSQL database,database,service,infrastructure,0,0
s4-umami,F7,r5,C2,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r5,C3,llm-b-grounded,database connection,database,service,infrastructure,0,0
s4-umami,F7,r5,C3,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r5,C4,llm-b-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r5,C4,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r5,C5,llm-b-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r5,C5,llm-grounded,svc-backend,application,service,infrastructure,1,0
s4-umami,F7,r6,C1,llm-b-grounded,PostgreSQL database,database,service,infrastructure,0,0
s4-umami,F7,r6,C1,llm-grounded,database,database,service,infrastructure,0,0
s4-umami,F7,r6,C2,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,service,infrastructure,0,1
s4-umami,F7,r6,C2,llm-grounded,Kubernetes cluster,infrastructure,service,infrastructure,0,1
s4-umami,F7,r6,C3,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,service,infrastructure,0,1
s4-umami,F7,r6,C3,llm-grounded,Kubernetes Scheduler,infrastructure,service,infrastructure,0,1
s4-umami,F7,r6,C4,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,service,infrastructure,0,1
s4-umami,F7,r6,C4,llm-grounded,Kubernetes cluster,infrastructure,service,infrastructure,0,1
s4-umami,F7,r6,C5,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,service,infrastructure,0,1
s4-umami,F7,r6,C5,llm-grounded,Kubernetes cluster,infrastructure,service,infrastructure,0,1
s4-umami,F7,r7,C1,llm-b-grounded,PostgreSQL database,infrastructure,service,infrastructure,0,1
s4-umami,F7,r7,C1,llm-grounded,database,database,service,infrastructure,0,0
s4-umami,F7,r7,C2,llm-b-grounded,Kubernetes node resource allocation,infrastructure,service,infrastructure,0,1
s4-umami,F7,r7,C2,llm-grounded,Kubernetes Scheduler,infrastructure,service,infrastructure,0,1
s4-umami,F7,r7,C3,llm-b-grounded,Kubernetes node resource allocation,infrastructure,service,infrastructure,0,1
s4-umami,F7,r7,C3,llm-grounded,Kubernetes cluster,infrastructure,service,infrastructure,0,1
s4-umami,F7,r7,C4,llm-b-grounded,Kubernetes node resource allocation,infrastructure,service,infrastructure,0,1
s4-umami,F7,r7,C4,llm-grounded,Kubernetes cluster,infrastructure,service,infrastructure,0,1
s4-umami,F7,r7,C5,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,service,infrastructure,0,1
s4-umami,F7,r7,C5,llm-grounded,Kubernetes nodes,infrastructure,service,infrastructure,0,1
s4-umami,F7,r8,C1,llm-b-grounded,PostgreSQL database,database,service,infrastructure,0,0
s4-umami,F7,r8,C1,llm-grounded,database,database,service,infrastructure,0,0
s4-umami,F7,r8,C2,llm-b-grounded,Kubernetes node resource allocation,infrastructure,service,infrastructure,0,1
s4-umami,F7,r8,C2,llm-grounded,Kubernetes cluster,infrastructure,service,infrastructure,0,1
s4-umami,F7,r8,C3,llm-b-grounded,Kubernetes node resource allocation,infrastructure,service,infrastructure,0,1
s4-umami,F7,r8,C3,llm-grounded,Kubernetes nodes,infrastructure,service,infrastructure,0,1
s4-umami,F7,r8,C4,llm-b-grounded,Kubernetes cluster nodes,infrastructure,service,infrastructure,0,1
s4-umami,F7,r8,C4,llm-grounded,Kubernetes cluster nodes,infrastructure,service,infrastructure,0,1
s4-umami,F7,r8,C5,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,service,infrastructure,0,1
s4-umami,F7,r8,C5,llm-grounded,Kubernetes nodes,infrastructure,service,infrastructure,0,1
s4-umami,F7,r9,C1,llm-b-grounded,PostgreSQL database,database,service,infrastructure,0,0
s4-umami,F7,r9,C1,llm-grounded,database,database,service,infrastructure,0,0
s4-umami,F7,r9,C2,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,service,infrastructure,0,1
s4-umami,F7,r9,C2,llm-grounded,Kubernetes nodes,infrastructure,service,infrastructure,0,1
s4-umami,F7,r9,C3,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,service,infrastructure,0,1
s4-umami,F7,r9,C3,llm-grounded,Kubernetes nodes,infrastructure,service,infrastructure,0,1
s4-umami,F7,r9,C4,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,service,infrastructure,0,1
s4-umami,F7,r9,C4,llm-grounded,Kubernetes cluster,infrastructure,service,infrastructure,0,1
s4-umami,F7,r9,C5,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,service,infrastructure,0,1
s4-umami,F7,r9,C5,llm-grounded,Kubernetes cluster,infrastructure,service,infrastructure,0,1
s5-petclinic,F1,r1,C1,llm-b-grounded,PostgreSQL database,database,migration-job,database,0,1
s5-petclinic,F1,r1,C1,llm-grounded,database,database,migration-job,database,1,1
s5-petclinic,F1,r1,C2,llm-b-grounded,PostgreSQL Pod and Migration Job,infrastructure,migration-job,database,0,0
s5-petclinic,F1,r1,C2,llm-grounded,Kubernetes Scheduler,infrastructure,migration-job,database,0,0
s5-petclinic,F1,r1,C3,llm-b-grounded,PostgreSQL Pod and Migration Job,infrastructure,migration-job,database,0,0
s5-petclinic,F1,r1,C3,llm-grounded,Kubernetes Scheduler,infrastructure,migration-job,database,0,0
s5-petclinic,F1,r1,C4,llm-b-grounded,PostgreSQL Pod and Migration Job,infrastructure,migration-job,database,0,0
s5-petclinic,F1,r1,C4,llm-grounded,Kubernetes Scheduler,infrastructure,migration-job,database,0,0
s5-petclinic,F1,r1,C5,llm-b-grounded,PostgreSQL Pod and Migration Job,infrastructure,migration-job,database,0,0
s5-petclinic,F1,r1,C5,llm-grounded,Kubernetes Cluster,infrastructure,migration-job,database,0,0
s5-petclinic,F1,r10,C1,llm-b-grounded,PostgreSQL database,database,migration-job,database,0,1
s5-petclinic,F1,r10,C1,llm-grounded,PostgreSQL Database,database,migration-job,database,0,1
s5-petclinic,F1,r10,C2,llm-b-grounded,PostgreSQL database,database,migration-job,database,0,1
s5-petclinic,F1,r10,C2,llm-grounded,postgres-migrate job,application,migration-job,database,0,0
s5-petclinic,F1,r10,C3,llm-b-grounded,PostgreSQL database,database,migration-job,database,0,1
